,Unnamed: 0,id,title,body,link,rating,verified_purchase,helpful_votes,year,month,version,bd_cleaned,sw_removed,stemmed
336,336,RPNT8DHLKLT3P,"Great Device, bunk HDMI cable","The Roku device is wonderful. Upscales everything to Dolby vision or HDR and 4K, yielding really great quality even on streams from Hulu or YouTube that are not natively 4K. Very responsive feedback and menus, a great upgrade for those still struggling with slow built-in S03t TV devices. The only reason I give it four stars is because the cable provided that is labeled as a ""premium"" cable is not able to support Dolby Vision. I spent 20 minutes trying to make sure settings on my TV were correct because while Roku detection determined that my TV and its box supported 4K Dolby Vision streaming, it would not work at all. It was only once I swapped over to an Amazon Basics HDMI cable that I had sitting around that I was finally able to get the TV and Roku to output 4K Dolby Vision. It's a bit infuriating that the provided Cable in the box would not support protocols that the box was able to output.",https://www.amazon.com/gp/customer-reviews/RPNT8DHLKLT3P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,4,True,3.0,2021,11,O.S.10.5,i purchased this roku ultra because my fire tv cube has been lagging in response and launching apps i was waiting for an opportunity to purchase my roku when it was on sale luckily i earned an amazon gift card from honey and only paid for my roku ultra i must say that it does not disappoint i notice an improvement in k resolution as well as response and launch of apps starts much faster than fire tv cube thanks to the amazing quad core processor and os apps open quickly as they should with no lag and i m enjoying dolby vision hdr and as soon as i upgrade my a v receiver i ll be enjoying dolby atmos as well set up was so easy this device is definitely worth the purchase i m glad and very satisfied with my purchase and recommend it,purchased ultra fire cube lagging response launching apps waiting opportunity purchase sale luckily earned gift card honey paid ultra must say disappoint notice improvement k resolution well response launch apps starts much faster fire cube thanks amazing quad core processor os apps open quickly lag enjoying dolby vision hdr soon upgrade v receiver enjoying dolby atmos well set easy device definitely worth purchase glad satisfied purchase recommend,purchas ultra fire cube lag respons launch app wait opportun purchas sale luckili earn gift card honey paid ultra must say disappoint notic improv k resolut well respons launch app start much faster fire cube thank amaz quad core processor os app open quickli lag enjoy dolbi vision hdr soon upgrad v receiv enjoy dolbi atmo well set easi devic definit worth purchas glad satisfi purchas recommend
337,337,R10LTNGDJVD5S5,Firestick kills Roku,"I had a Roku when I started looking into get rid of cable but never used it.I then got introduced to the Firestick and been using it ever since.Well my mom and stepdad 12ided to get rid of cable and get into the steaming thing.So I went to Best Buy and asked them which one is better and they said Roku was.So I got it back to my mom and stepdad and went to hook it up.Could not get it past the language section and I had to unplug and replies it back in.Then I had to give them my Email address(well actually my brother was the one doing everything but I was helping).So we gave it my brother address.Then it asked waht room was this for and I was like what the hell?I hav never been asked this on firestick.So then,when we went to proceed and before we could go further, we had to give them a credit card number.I yanked it out of the tv and told my brother to take it back to Best Buy and get his money back and gave my mom and stepdad a extra Friestick.Roku sucks and I dont know anyone who ones one.I will never get a Roku.Firestick all the way.",https://www.amazon.com/gp/customer-reviews/R10LTNGDJVD5S5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,False,,2021,11,O.S.10.5,the media could not be loaded,media could loaded,media could load
338,338,R1B2EG4SMG8UVE,Replacing my first Ultra that was damaged in a storm,This model is 4K where my original Ultra was not. Picture looks great but the volume control on the side of the remote is in the wrong place for my hand. I accidentally press the volume buttons when I am trying to do something else.,https://www.amazon.com/gp/customer-reviews/R1B2EG4SMG8UVE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,bought the roku ultra version to replace my samsung s t k tv of six years as the tv had become too slow and development of new apps was pretty much gone as samsung wants one to buy a new tv since i have switched my tvs in the house as they die to roku tvs i got the roku ultra to use with the samsung in question no complains does everything and does it extremely fast no more annoyance with using samsung with lag and missing apps like apple tv and others i do have some display issues with roku keeping the samsung on k but since the majority of the content i watch is not k its not an issue as i can manually select k from the display setting when needed likely the age of the tv and roku having some talking hand shake issues unlike my older ultra from which had the flashing black screen all the time it seems roku fixed the issue on the models for any user using a bose cinemate make sure you have an optical cable and do not connect the roku ultra into the bose console as the hmdi ports on the bose are hdmi which will cause roku to never see your tv as having k i had this issue till i by passed the bose with just using the optical cable for the audio,bought ultra version replace samsung k six years become slow development new apps pretty much gone samsung wants one buy new since switched tvs house die tvs got ultra use samsung question complains everything extremely fast annoyance using samsung lag missing apps like apple others display issues keeping samsung k since majority content watch k issue manually select k display setting needed likely age talking hand shake issues unlike older ultra flashing black screen time seems fixed issue models user using bose cinemate make sure optical cable connect ultra bose console hmdi ports bose hdmi cause never see k issue till passed bose using optical cable audio,bought ultra version replac samsung k six year becom slow develop new app pretti much gone samsung want one buy new sinc switch tv hous die tv got ultra use samsung question complain everyth extrem fast annoy use samsung lag miss app like appl other display issu keep samsung k sinc major content watch k issu manual select k display set need like age talk hand shake issu unlik older ultra flash black screen time seem fix issu model user use bose cinem make sure optic cabl connect ultra bose consol hmdi port bose hdmi caus never see k issu till pass bose use optic cabl audio
339,339,R2518W1GLNH2RS,Quick shipping and awesome gadget,,https://www.amazon.com/gp/customer-reviews/R2518W1GLNH2RS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,nothing not to like good features and performance,nothing like good features performance,noth like good featur perform
340,340,R15NIRQL6BBMT9,Stopped Working in 150 days,"Not buying another one of these... Roku's warranty extends a whopping thirty days after purchase. Since Amazon return window is closed, I am forced to deal with Roku's nonexistent customer service function. Literally!!!",https://www.amazon.com/gp/customer-reviews/R15NIRQL6BBMT9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,,2021,11,O.S.10.5,the hbomax app for some reason says it cannot connect i m confident the network is at air play can t find either of my roku devices the hdmi oh please don t copy our media protection for corporations is absurd and breaks my viewing experience with a screen that contains an absurd set of instructions for how to have the right cable and what website to go read about how you can watch tv after you complete your degree in computer f ing science,hbomax app reason says cannot connect confident network air play find either devices hdmi oh please copy media protection corporations absurd breaks viewing experience screen contains absurd set instructions right cable website go read watch complete degree computer f ing science,hbomax app reason say cannot connect confid network air play find either devic hdmi oh pleas copi media protect corpor absurd break view experi screen contain absurd set instruct right cabl websit go read watch complet degre comput f ing scienc
341,341,R2J8HF1FE9BEE8,Fast and Responsive,This device is quick to respond to input and does a good job of connecting various streaming sites into one fairly coherent interface. This made the 'ease of use' appeal go up and has made my wife happy enough to finally allow us to cut the cable. It even supports Samsung's 'S03tview' casting technology which I find useful for difficult to reach media.,https://www.amazon.com/gp/customer-reviews/R2J8HF1FE9BEE8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,the roku ultra k really saved the day for us our samsung in s t tv was designed in or and had begun to give warnings about memory storage when streaming apps were updating turns out samsung only put an ssd in there that is gb nowhere near big enough and unswappable samsung also made the problem impossible to rectify because the apps it preloads onto your s t tv are of the time unremovable so the ssd is bloated with what apps samsung got paid to package into the set and you can t remove them so what we now have is a inch k samsung monitor instead of buying a whole new s t tv we went with the roku ultra for the k hdmi and because the unit has a feature where you can press a button on it to have the remote beep until you locate it for our quality of life that locator is a needed feature roku has other products that can get you k streaming for a little less if you don t need it setup was made so much easier by downloading the roku remote control app which gave one the ability to use a tablet or s tphone to type in passwords instead of using crossbars arrow keys and menu buttons if this roku is ever not up to storing all the streaming apps we use we will only be out ish bucks to buy the next top of the line roku upgrade and roku also makes it pretty easy to remove undesired apps like of the time so it solved the problem we had in the first place for less than a new tv we won,ultra k really saved day us samsung designed begun give warnings memory storage streaming apps updating turns samsung put ssd gb nowhere near big enough unswappable samsung also made problem impossible rectify apps preloads onto time unremovable ssd bloated apps samsung got paid package set remove inch k samsung monitor instead buying whole new went ultra k hdmi unit feature press button remote beep locate quality life locator needed feature products get k streaming little less need setup made much easier downloading remote control app gave one ability use tablet tphone type passwords instead using crossbars arrow keys menu buttons ever storing streaming apps use ish bucks buy next top line upgrade also makes pretty easy remove undesired apps like time solved problem first place less new,ultra k realli save day us samsung design begun give warn memori storag stream app updat turn samsung put ssd gb nowher near big enough unswapp samsung also made problem imposs rectifi app preload onto time unremov ssd bloat app samsung got paid packag set remov inch k samsung monitor instead buy whole new went ultra k hdmi unit featur press button remot beep locat qualiti life locat need featur product get k stream littl less need setup made much easier download remot control app gave one abil use tablet tphone type password instead use crossbar arrow key menu button ever store stream app use ish buck buy next top line upgrad also make pretti easi remov undesir app like time solv problem first place less new
342,342,R3U7VE2F4LS607,Guide needs a lot of work,The guide isn't easily found until you hunt it down. On demand is not very convenient to use. Search engine not easily present.,https://www.amazon.com/gp/customer-reviews/R3U7VE2F4LS607/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,3,True,,2021,11,O.S.10.5,this is the third roku my husband and i have had this one is not working as well as the others i would not recommend the purchase to others,third husband one working well others would recommend purchase others,third husband one work well other would recommend purchas other
343,343,R134DEUAN8EF4B,Horrible Device,"I have had two of these Ultra devices and both were defective. The most recent one I bought 10 months ago and worked great until about two months ago. It keeps losing the HDMI input to the to the TV. At first it was sporadic, then every time I turned it on, and now I can't even pause a show without rebooting it, and even that does not always work. I have experienced the same poor customer service others have had :-(",https://www.amazon.com/gp/customer-reviews/R134DEUAN8EF4B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,2.0,2021,11,O.S.10.5,will not connect to wireless connects wired but won t update can t do anything with it,connect wireless connects wired update anything,connect wireless connect wire updat anyth
344,344,R16CJCAOSAJ2SQ,Doesn’t fully support Airplay,"I only bought this for one feature-Airplay during Fitnessplus workouts. (I already have fire stick and it’s more than adequate for my other tv needs.) Roku does mirror my phone in one sense. I see the workout instructor and hear the music, although the balance of instructors voice over the music makes setting the music volume at sufficient level to be motivating is impossible. But that’s not my Roku complaint. Airplay on Roku doesn’t support showing the metrics. The rings, heart rate, time remaining burn bar. All are absent. If you want metrics, don’t buy a roku to use Airplay. You also lose them on your iPhone since the screen goes gray and the workout only shows on your tv.",https://www.amazon.com/gp/customer-reviews/R16CJCAOSAJ2SQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,easy to set up and use,easy set use,easi set use
345,345,R2KQI7OMN7L25W,Buy extended warranty. These self destruct.,Works good when working. They don't last. Buy extended warranty. I've used two warranty claims already.,https://www.amazon.com/gp/customer-reviews/R2KQI7OMN7L25W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,3,True,,2021,11,O.S.10.5,returned the item immediately because i was unable to control the volume on my receiver with the remote too bad because i prefer the user interface but the inability to control the volume with the remote was a deal breaker,returned item immediately unable control volume receiver remote bad prefer user interface inability control volume remote deal breaker,return item immedi unabl control volum receiv remot bad prefer user interfac inabl control volum remot deal breaker
346,346,R3L8C82ESDXUDP,No more Roku,"After buying 4 Roku Ultras to cut the cord, I find out they don't support Tablo or YouTube TV and 05be soon to drop YouTube. Switching to Firesticks",https://www.amazon.com/gp/customer-reviews/R3L8C82ESDXUDP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,3.0,2021,11,O.S.10.5,this is a much better roku device than the k stick for a few reasons most importantly it doesn t go through batteries like mad which is a huge problem with the stick version second it s quicker through the menus launching apps etc last the mute button on the remote is a big feature that the stick version lacks,much better device k stick reasons importantly go batteries like mad huge problem stick version second quicker menus launching apps etc last mute button remote big feature stick version lacks,much better devic k stick reason importantli go batteri like mad huge problem stick version second quicker menu launch app etc last mute button remot big featur stick version lack
347,347,R5XGK89Z318ZN,DO NOT BUY,"This model is a disappointment, have worked with roku techs twice, no fix. Keeps freezing and closing down. I have 4 other roku devices and never have these problem. 06K PRODUCT",https://www.amazon.com/gp/customer-reviews/R5XGK89Z318ZN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,2.0,2021,11,O.S.10.5,this is a great inexpensive way to stream movies,great inexpensive way stream movies,great inexpens way stream movi
348,348,R28O23SQ3RLSS6,no longer attached to the thief Comcast,works great and the control is easy to use. Once my son hooked it up it worked great.,https://www.amazon.com/gp/customer-reviews/R28O23SQ3RLSS6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,love the remote can use ear buds with it,love remote use ear buds,love remot use ear bud
349,349,R32F4CND534XI1,Commercials u pay for & WOKENESS,"The roku channel has turned into the cable network we all dumped! The commercials, atleast 15 commercials per 40 minute episode, exhaust your data plan! Now, I have Black Voices banner displaying Woke movies. Annie isn’t a black movie. Lol. Unbelievable how media is trying to push this stupidity. This will be my last Roku purchase. Looking to support a non-agenda company in the future.",https://www.amazon.com/gp/customer-reviews/R32F4CND534XI1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,2.0,2021,11,O.S.10.5,it recognized my tv and that turned out to be a bad thing it took over the volume control which effectively locks out my optical output it does this continuously and even if i turn off tv sound it comes back on and cannot be kept off resulting in my soundbar surround system being thrown out of sync as the tv speakers force controlled by roku always play and never sync solution factory reset and then pick another television do not pick yours then my soundbar and its audio system worked again i know roku is proud of this type of integration but i had to defeat it for my home theater to work correctly also set digital content and such to auto seems to all work ok now surround is working,recognized turned bad thing took volume control effectively locks optical output continuously even turn sound comes back cannot kept resulting soundbar surround system thrown sync speakers force controlled always play never sync solution factory reset pick another television pick soundbar audio system worked know proud type integration defeat home theater work correctly also set digital content auto seems work ok surround working,recogn turn bad thing took volum control effect lock optic output continu even turn sound come back cannot kept result soundbar surround system thrown sync speaker forc control alway play never sync solut factori reset pick anoth televis pick soundbar audio system work know proud type integr defeat home theater work correctli also set digit content auto seem work ok surround work
350,350,R2AXFO2E7Z5J4G,Works well but overpriced,"Works fine but overpriced. The older they get, the more issues we have with Roku. Wish they lasted longer and that they didn't give so many problems, glitches, rand restarts, etc.",https://www.amazon.com/gp/customer-reviews/R2AXFO2E7Z5J4G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,4,True,,2021,11,O.S.10.5,this new roku ultra far exceeds my year old roku streaming sticks i love the speed and new os it also runs the siriusxm app better i highly recommend this device over the roku application that runs on my s t tv it s much more refined,new ultra far exceeds year old streaming sticks love speed new os also runs siriusxm app better highly recommend device application runs much refined,new ultra far exce year old stream stick love speed new os also run siriusxm app better highli recommend devic applic run much refin
351,351,R3LIWTP279JZAE,Great product,I am so glad I spent the extra money on a roku and got this one. Stream quality is amazing and I can connect to my phone and apple watch,https://www.amazon.com/gp/customer-reviews/R3LIWTP279JZAE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,i admt it i was a hard sell on this my son has tried to get me buy a roku for three yrs i glad to say we love it,admt hard sell son tried get buy three yrs glad say love,admt hard sell son tri get buy three yr glad say love
352,352,R3SL3ZR9TVC25,It’s great,It’s great,https://www.amazon.com/gp/customer-reviews/R3SL3ZR9TVC25/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,purchased this product in ch from amazon for a tv that gets used sporadically unit stopped working mid october i have a second roku that continues to work fine amazon will not accept return roku will replace a unit up to a year but only if they sold it you directly i am out for a product used only a few times during months since purchase,purchased product ch gets used sporadically unit stopped working mid october second continues work fine accept return replace unit year sold directly product used times months since purchase,purchas product ch get use sporad unit stop work mid octob second continu work fine accept return replac unit year sold directli product use time month sinc purchas
353,353,R2ZLBHQ37AK8K2,Great product,He’s of set up and use,https://www.amazon.com/gp/customer-reviews/R2ZLBHQ37AK8K2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,headphones jack is a lifesaver can crank it up late at night without disturbing others picture quality perfect menu easy to operate ordering premium channels is easy and easy to cancel if you change your mind we have a fire stick also roku is better,headphones jack lifesaver crank late night without disturbing others picture quality perfect menu easy operate ordering premium channels easy easy cancel change mind fire stick also better,headphon jack lifesav crank late night without disturb other pictur qualiti perfect menu easi oper order premium channel easi easi cancel chang mind fire stick also better
354,354,R3B3LZXQD29OYN,"If you have HULU, don't buy this. It messes up every day, multiple times.","Hulu messes up all the time. I only bought it to watch hulu, and it sucks at that.",https://www.amazon.com/gp/customer-reviews/R3B3LZXQD29OYN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,2.0,2021,11,O.S.10.5,i purchased this to replace an earlier model roku this unit will work for a few minutes then locks up with a stuck download bar if i unplug the unit it will work again for a while then locks up again i am a week outside the return window so i can t even return it don t buy this,purchased replace earlier model unit work minutes locks stuck download bar unplug unit work locks week outside return window even return buy,purchas replac earlier model unit work minut lock stuck download bar unplug unit work lock week outsid return window even return buy
355,355,RAW73WQTI8X25,Glitchy at best,"When the unit works as touted by ROKU its dam good, however I am on my third unit in less than two years and ROKU customer service is non existent. Problem is the remote is unreliable. While I still use them, I buy their low end unit accepting it might fail in short order.",https://www.amazon.com/gp/customer-reviews/RAW73WQTI8X25/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,False,,2021,11,O.S.10.5,very easy to install fast and great picture so far so good will buy more,easy install fast great picture far good buy,easi instal fast great pictur far good buy
356,356,R1VRP2TOY3G0IA,Lots of free channels/movies!,I bought this to get rid of expensive cable. It works great and has plenty of options for free TV and movies. You can pay for the premium channels if you choose to but it is not necessary to be able to watch shows.,https://www.amazon.com/gp/customer-reviews/R1VRP2TOY3G0IA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,purchased as a replacement for express most inexpensive choice when first started streaming kept getting buffering issues so went with the more expensive version on this item buffering went away almost no disconnection issues greatly improved my watching streaming experience,purchased replacement express inexpensive choice first started streaming kept getting buffering issues went expensive version item buffering went away almost disconnection issues greatly improved watching streaming experience,purchas replac express inexpens choic first start stream kept get buffer issu went expens version item buffer went away almost disconnect issu greatli improv watch stream experi
357,357,R2RAIG98KTBKMH,Best purchase and no more cable,"Highly recommend, great value for streaming .",https://www.amazon.com/gp/customer-reviews/R2RAIG98KTBKMH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,great quality very robust and rarely locks up like the older roku do,great quality robust rarely locks like older,great qualiti robust rare lock like older
358,358,R1Q8BU3HVCLOXU,Worked great for a month... Then the trouble started,"Purchased this a month or so ago. It worked great for a while, now all the sudden I keep getting the HDMI error. I tried all their troubleshoot steps, including replacing the HDMI cord, switch HDMI ports. I know it's not the tv, because all other devices I have work fine in any HDMI port. This is honestly very disappointing since I just bought it.",https://www.amazon.com/gp/customer-reviews/R1Q8BU3HVCLOXU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,,2021,11,O.S.10.5,i had some issues at setup and the first time i opened the hulu app it crashed but not other issues since then it doesn t ever really turn off so i have to remember to put the movie video etc on pause or return to the main screen before hitting the power button on the roku remote which actually just turns the tv off it does have a screen saver that kicks in which is nice,issues setup first time opened hulu app crashed issues since ever really turn remember put movie video etc pause return main screen hitting power button remote actually turns screen saver kicks nice,issu setup first time open hulu app crash issu sinc ever realli turn rememb put movi video etc paus return main screen hit power button remot actual turn screen saver kick nice
359,359,ROS3M8OBCJWBX,Awful device,"Got a Roku to try something other than a Fire TV, it was a very bad choice. This thing keeps turning my tv on no matter how I adjust the settings. The only fix is to unplug the Roku. I expected much better for such an expensive device.",https://www.amazon.com/gp/customer-reviews/ROS3M8OBCJWBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,,2021,11,O.S.10.5,crisp and clear picture device feels solid and well made easy to use remote that turns on tv too,crisp clear picture device feels solid well made easy use remote turns,crisp clear pictur devic feel solid well made easi use remot turn
360,360,R1YLXW67835Z93,"Hands-down, best streaming hardware I've had","I've used Fire Sticks (even 4K editions), built-in ""s03t"" tv functions, chromecasts, Apple TV devices, and old even Roku devices. Roku is still my favorite, especially this one. The 3 killer features that set this one apart are (1) button on base unit that makes the remote beep to help find it, (2) headphone jack in the remote for private audio, and (3) offline support. We lose our remotes regularly, fire stick or Roku, so this first note has easily become our favorite feature of all time and table stakes for any new streaming device we bring into the house. Since we also tend to group together in the family room, the kids playing nicely with toys on the ground, someone else on a conference call on their laptop, and now I can still watch TV without disturbing anyone else. Plugging headphones into the 3.5mm jack in the side of the remote disables audio that gets output through HDMI. Finally, when our ISP has issues but our home wifi still works, Roku allows us to still stream in-home via Plex and other no internet options. This was a VERY unexpected and unpleasant surprise we found with our fire sticks. Internet outage is something for which we have contingencies, but it helps to have a platform that actually supports those contingencies too.",https://www.amazon.com/gp/customer-reviews/R1YLXW67835Z93/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,dislike the hdcp error we keep getting and having to unplug everything at least twice a day to even watch the tv,dislike hdcp error keep getting unplug everything least twice day even watch,dislik hdcp error keep get unplug everyth least twice day even watch
361,361,R1477T9MX7X3H8,Good product,Works well and interface is easy to use. Would recommend to anyone looking to steam tv programs.,https://www.amazon.com/gp/customer-reviews/R1477T9MX7X3H8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,5,True,,2021,11,O.S.10.5,so i ordered the roku because i wanted a device that could be wired directly to the router for stability this unit says it can t connect to wired connection i spent hours researching and talking to roku s weak support i tried rebooting device resetting the device different ethernet cables rebooting router different ports and many more things it connects wirelessly but for the amount i paid it should connect with a wire my nvidia shield and s t tv have no problems with wired connection in same port during my research some said many routers simply won t work for whatever every reason and even posted some of the routers that will work i have a router currently i m not buying a new router to fix the issue google the problem and even on roku s help page you will see pages of people with same problem of ethernet connection not working roku support only offers try a new cable reset machine or contact your isp provider sad i ordered another to see if i just got a crap device i see amazon offers support for this device so be i call them when the next one fails to connect via hard wire,ordered wanted device could wired directly router stability unit says connect wired connection spent hours researching talking weak support tried rebooting device resetting device different ethernet cables rebooting router different ports many things connects wirelessly amount paid connect wire nvidia shield problems wired connection port research said many routers simply work whatever every reason even posted routers work router currently buying new router fix issue google problem even help page see pages people problem ethernet connection working support offers try new cable reset machine contact isp provider sad ordered another see got crap device see offers support device call next one fails connect via hard wire,order want devic could wire directli router stabil unit say connect wire connect spent hour research talk weak support tri reboot devic reset devic differ ethernet cabl reboot router differ port mani thing connect wirelessli amount paid connect wire nvidia shield problem wire connect port research said mani router simpli work whatev everi reason even post router work router current buy new router fix issu googl problem even help page see page peopl problem ethernet connect work support offer tri new cabl reset machin contact isp provid sad order anoth see got crap devic see offer support devic call next one fail connect via hard wire
362,362,R1C1FFPDACGG53,Defective device.  Constant screeching sound,Everyday it makes a constant screeching noise until I reboot the Roku device. It sometimes scares my kids in their sleep.,https://www.amazon.com/gp/customer-reviews/R1C1FFPDACGG53/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,,2021,11,O.S.10.5,this box works flawlessly it consolidates all our apps and is lightening fast could not be happier with our purchase thank you,box works flawlessly consolidates apps lightening fast could happier purchase thank,box work flawlessli consolid app lighten fast could happier purchas thank
363,363,RSL9OQEZCXDHZ,Constantly have to unplug  and replug power cord,When I turn Roku on I have to unplug and replug the power cord in order for it to work. If i pause a show for a little too long I have to unplug and replug in order for it to resume working. Unfortunately my window of return has closed as I was out of town for a family emergency and could not return it in the limited amount of time they give you to return it. I will not purchase another Roku product.,https://www.amazon.com/gp/customer-reviews/RSL9OQEZCXDHZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,2.0,2021,11,O.S.10.5,good streaming device with no issues easy to setup and picture looks crisp quick loading of apps nonissue so far after using it for plus months,good streaming device issues easy setup picture looks crisp quick loading apps nonissue far using plus months,good stream devic issu easi setup pictur look crisp quick load app nonissu far use plu month
364,364,R31URAJIEGRTRI,Buyer beware used item,The Roku I recieved had an account already logged in. It was used not new as discribed. Shame AMAZON,https://www.amazon.com/gp/customer-reviews/R31URAJIEGRTRI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,,2021,10,O.S.10.5,i enjoy roku in general but spending more for the version with the usb port was a total waste my intention was to play videos from my video library using the usb port nope the very limited co s supported by roku make this impossible so for others hoping to do the same save yourself some money and some grief get the cheapest roku possible and don t get suckered into the value of the usb it not be as valuable as you had hoped,enjoy general spending version usb port total waste intention play videos video library using usb port nope limited co supported make impossible others hoping save money grief get cheapest possible get suckered value usb valuable hoped,enjoy gener spend version usb port total wast intent play video video librari use usb port nope limit co support make imposs other hope save money grief get cheapest possibl get sucker valu usb valuabl hope
365,365,R2CHYKJXBSEJ2W,Designed to fail?,"This device bricked itself exactly 1 year to the day after purchase. Too expensive to have to replace every year. When it did work, it was great.",https://www.amazon.com/gp/customer-reviews/R2CHYKJXBSEJ2W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,2,True,,2021,10,O.S.10.5,should have gone to this a long time ago this roku box combined with an hd tv antenna and i don t miss cable tv at all,gone long time ago box combined hd antenna miss cable,gone long time ago box combin hd antenna miss cabl
366,366,RR2FX6QEL6URM,Fried in 5 months. Roku offered a cheaper version replacement.,So my Roku ultra did not even last 6 months. Now they want me to 1. Eat shipping 2. Accept a $20 stick as a replacment. Are they crazy???? I would rather switch companies than give them another dime. Take care of your customers.,https://www.amazon.com/gp/customer-reviews/RR2FX6QEL6URM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,,2021,10,O.S.10.5,i have used several roku devices and even a cheap roku tv and i ve been very happy with all of them until i splurged for the roku ultra the ultra has been a constant problem it will flicker in and off the screen locks up or sometimes it just takes a very long time to respond to the remote i ve had to reactivate my apps multiple times because it just forgets them i guess be after an automatic update the most recent problem is that it won t even power up until i unplug and plug it back in i keep looking for updates when i can get the screen to respond long enough to get to that part of the menu and sometimes it will find one but the updates rarely help i would avoid this overpriced piece of k i m very disappointed with roku which was previously my streaming device of choice the little roku stick was much better,used several devices even cheap happy splurged ultra ultra constant problem flicker screen locks sometimes takes long time respond remote reactivate apps multiple times forgets guess automatic update recent problem even power unplug plug back keep looking updates get screen respond long enough get part menu sometimes find one updates rarely help would avoid overpriced piece k disappointed previously streaming device choice little stick much better,use sever devic even cheap happi splurg ultra ultra constant problem flicker screen lock sometim take long time respond remot reactiv app multipl time forget guess automat updat recent problem even power unplug plug back keep look updat get screen respond long enough get part menu sometim find one updat rare help would avoid overpr piec k disappoint previous stream devic choic littl stick much better
367,367,R8VLMBJ2V4UF,problems and poor customer service,Had this for about 9 months then unit would boot up with bouncing Roku logo and not continue. Tried several things including reset and went online to find similar issues with others. Since it was within the warranty period we initiated a warranty exchange. One month later still no replacemant and no one responding to us. I cannot find a phone number to call. Very dissapointed!,https://www.amazon.com/gp/customer-reviews/R8VLMBJ2V4UF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08G9TJWW9,1,True,,2021,10,O.S.10.5,very glitchy compared to old model,glitchy compared old model,glitchi compar old model
